dataset,model,model_folder,method,method_label,query_id,query_num,category,query_label,F1-Cell,Cardinality,Tuple Constr.,AVG-Score
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query10,10,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query11,11,q2,q2,0.09787234042553192,0.02727272727272727,0.0,0.0417150225660864
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query12,12,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query13,13,q2,q2,0.096,0.015384615384615385,0.0,0.03712820512820513
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query14,14,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query15,15,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query16,16,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query17,17,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query18,18,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query19,19,q2,q2,0.09411764705882353,0.03333333333333333,0.06666666666666667,0.06470588235294117
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query2,2,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query20,20,q2,q2,0.3,0.05,0.16666666666666666,0.17222222222222222
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query21,21,q3,q3,0.5,1.0,0.5,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query22,22,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query23,23,q3,q3,0.0,0.5,0.0,0.16666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query24,24,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query25,25,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query26,26,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query27,27,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query28,28,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query29,29,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query3,3,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query30,30,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query31,31,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query32,32,q4,q4,0.36,0.1,0.0,0.15333333333333335
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query33,33,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query34,34,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query35,35,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query36,36,q4,q4,0.1,0.1,0.0,0.06666666666666667
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query37,37,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query38,38,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query39,39,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query4,4,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query40,40,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query41,41,q5,q5,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query42,42,q5,q5,0.08750000000000001,0.06,0.06,0.06916666666666668
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query43,43,q5,q5,0.056338028169014086,0.08,0.0,0.04544600938967136
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query44,44,q5,q5,0.07795275590551182,0.08181818181818182,0.0,0.05325697924123122
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query45,45,q5,q5,0.7746478873239436,0.909090909090909,0.0,0.5612462654716176
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query46,46,q5,q5,0.7471698113207547,0.8181818181818181,0.0,0.5217838765008577
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query47,47,q5,q5,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query48,48,q5,q5,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query49,49,q5,q5,0.7534246575342466,0.909090909090909,0.0,0.5541718555417185
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query5,5,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query50,50,q5,q5,0.7534246575342466,0.909090909090909,0.0,0.5541718555417185
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query6,6,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query7,7,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query8,8,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_a,GaloisA,query9,9,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query1,1,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query10,10,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query11,11,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query12,12,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query13,13,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query14,14,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query15,15,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query16,16,q2,q2,0.1,0.0125,0.0375,0.05
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query17,17,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query18,18,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query19,19,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query2,2,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query20,20,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query21,21,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query22,22,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query23,23,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query24,24,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query25,25,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query26,26,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query27,27,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query28,28,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query29,29,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query3,3,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query30,30,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query31,31,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query32,32,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query33,33,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query34,34,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query35,35,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query36,36,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query37,37,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query38,38,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query39,39,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query4,4,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query40,40,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query41,41,q5,q5,0.588235294117647,0.6,0.0,0.39607843137254894
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query42,42,q5,q5,0.8750000000000002,1.0,0.6,0.825
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query43,43,q5,q5,0.5555555555555556,1.0,0.0,0.5185185185185185
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query44,44,q5,q5,0.8571428571428571,0.909090909090909,0.09090909090909091,0.619047619047619
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query45,45,q5,q5,0.792079207920792,0.8,0.0,0.5306930693069307
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query46,46,q5,q5,0.7829181494661921,0.909090909090909,0.0,0.5640030195190336
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query47,47,q5,q5,0.7829181494661921,0.909090909090909,0.0,0.5640030195190336
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query48,48,q5,q5,0.7586206896551724,1.0,0.0,0.5862068965517241
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query49,49,q5,q5,0.7857142857142857,1.0,0.0,0.5952380952380952
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query5,5,q1,q1,0.6,0.6,0.6,0.6
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query50,50,q5,q5,0.7829181494661921,0.909090909090909,0.0,0.5640030195190336
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query6,6,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query7,7,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query8,8,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_f,GaloisF,query9,9,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query1,1,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query10,10,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query11,11,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query12,12,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query13,13,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query14,14,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query15,15,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query16,16,q2,q2,0.1,0.0125,0.0375,0.05
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query17,17,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query18,18,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query19,19,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query2,2,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query20,20,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query21,21,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query22,22,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query23,23,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query24,24,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query25,25,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query26,26,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query27,27,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query28,28,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query29,29,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query3,3,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query30,30,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query31,31,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query32,32,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query33,33,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query34,34,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query35,35,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query36,36,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query37,37,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query38,38,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query39,39,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query4,4,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query40,40,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query41,41,q5,q5,0.6153846153846154,0.75,0.0,0.4551282051282051
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query42,42,q5,q5,0.8750000000000002,1.0,0.6,0.825
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query43,43,q5,q5,0.6250000000000001,1.0,0.0,0.5416666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query44,44,q5,q5,0.8571428571428571,0.909090909090909,0.09090909090909091,0.619047619047619
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query45,45,q5,q5,0.792079207920792,0.8,0.0,0.5306930693069307
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query46,46,q5,q5,0.7829181494661921,0.909090909090909,0.0,0.5640030195190336
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query47,47,q5,q5,0.7829181494661921,0.909090909090909,0.0,0.5640030195190336
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query48,48,q5,q5,0.7586206896551724,1.0,0.0,0.5862068965517241
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query49,49,q5,q5,0.7857142857142857,1.0,0.0,0.5952380952380952
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query5,5,q1,q1,0.6,0.6,0.6,0.6
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query50,50,q5,q5,0.7829181494661921,0.909090909090909,0.0,0.5640030195190336
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query6,6,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query7,7,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query8,8,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_s,GaloisS,query9,9,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query1,1,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query10,10,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query11,11,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query12,12,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query13,13,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query14,14,q2,q2,0.0,0.0,0.0,0.0
